account,date,fraud,merchant
A289,2015-01-01,False,M2
A290,2015-01-01,False,M18
A290,2015-01-01,False,M97
A291,2015-01-01,False,M29
A292,2015-01-01,False,M31
A292,2015-01-01,False,M69
A292,2015-01-01,False,M44
A292,2015-01-01,False,M27
A293,2015-01-01,False,M2
A293,2015-01-01,False,M58
A293,2015-01-01,False,M85
A293,2015-01-01,False,M18
A293,2015-01-01,False,M42
A293,2015-01-01,False,M51
A293,2015-01-01,False,M88
A293,2015-01-01,False,M83
A294,2015-01-01,False,M27
A294,2015-01-01,False,M31
A294,2015-01-01,False,M53
A295,2015-01-01,False,M59
A296,2015-01-01,False,M91
A296,2015-01-01,False,M4
A296,2015-01-01,False,M37
A296,2015-01-01,False,M33
A296,2015-01-01,False,M95
A296,2015-01-01,False,M41
A297,2015-01-01,False,M61
A297,2015-01-01,False,M34
A297,2015-01-01,False,M33
A297,2015-01-01,False,M42
A298,2015-01-01,False,M6
A298,2015-01-01,False,M16
A299,2015-01-01,False,M29
A300,2015-01-01,False,M59
A301,2015-01-01,False,M45
A301,2015-01-01,False,M24
A302,2015-01-01,False,M49
A302,2015-01-01,False,M82
A302,2015-01-01,False,M4
A302,2015-01-01,False,M83
A303,2015-01-01,False,M6
A303,2015-01-01,False,M54
A303,2015-01-01,False,M74
A303,2015-01-01,False,M48
A304,2015-01-01,False,M84
A304,2015-01-01,False,M76
A304,2015-01-01,False,M26
A305,2015-01-01,False,M31
A305,2015-01-01,False,M53
A305,2015-01-01,False,M40
A306,2015-01-01,False,M61
A306,2015-01-01,False,M78
A306,2015-01-01,False,M56
A307,2015-01-01,False,M75
A307,2015-01-01,False,M74
A307,2015-01-01,False,M42
A308,2015-01-01,False,M4
A308,2015-01-01,False,M90
A308,2015-01-01,False,M92
A309,2015-01-01,False,M52
A309,2015-01-01,False,M25
A309,2015-01-01,False,M0
A310,2015-01-01,False,M31
A310,2015-01-01,False,M56
A310,2015-01-01,False,M41
A310,2015-01-01,False,M58
A311,2015-01-01,False,M92
A311,2015-01-01,False,M74
A311,2015-01-01,False,M12
A312,2015-01-01,False,M95
A312,2015-01-01,False,M2
A312,2015-01-01,False,M27
A312,2015-01-01,False,M70
A313,2015-01-01,False,M22
A313,2015-01-01,False,M65
A313,2015-01-01,False,M90
A313,2015-01-01,False,M63
A314,2015-01-01,False,M76
A314,2015-01-01,False,M3
A314,2015-01-01,False,M76
A314,2015-01-01,False,M54
A314,2015-01-01,False,M18
A315,2015-01-01,False,M61
A315,2015-01-01,False,M71
A315,2015-01-01,False,M84
A316,2015-01-01,False,M78
A316,2015-01-01,False,M18
A316,2015-01-01,False,M80
A316,2015-01-01,False,M80
A317,2015-01-01,False,M37
A317,2015-01-01,False,M31
A317,2015-01-01,False,M72
A317,2015-01-01,False,M48
A317,2015-01-01,False,M82
A318,2015-01-01,False,M25
A319,2015-01-01,False,M56
A319,2015-01-01,False,M42
A319,2015-01-01,False,M25
A320,2015-01-01,False,M42
A320,2015-01-01,False,M56
A320,2015-01-01,False,M15
A320,2015-01-01,False,M34
A321,2015-01-01,False,M36
A321,2015-01-01,False,M66
A321,2015-01-01,False,M45
A321,2015-01-01,False,M74
A321,2015-01-01,False,M26
A322,2015-01-01,False,M87
A322,2015-01-01,False,M30
A322,2015-01-01,False,M14
A323,2015-01-01,False,M17
A323,2015-01-01,False,M0
A323,2015-01-01,False,M73
A324,2015-01-01,False,M89
A325,2015-01-01,False,M46
A326,2015-01-01,False,M33
A326,2015-01-01,False,M17
A326,2015-01-01,False,M3
A326,2015-01-01,False,M97
A326,2015-01-01,False,M19
A327,2015-01-01,False,M93
A327,2015-01-01,False,M3
A327,2015-01-01,False,M61
A327,2015-01-01,False,M79
A327,2015-01-01,False,M91
A327,2015-01-01,False,M94
A327,2015-01-01,False,M28
A328,2015-01-01,False,M22
A328,2015-01-01,False,M99
A328,2015-01-01,False,M6
A329,2015-01-01,False,M71
A329,2015-01-01,False,M73
A329,2015-01-01,False,M56
A329,2015-01-01,False,M61
A329,2015-01-01,False,M94
A330,2015-01-01,False,M91
A330,2015-01-01,False,M75
A330,2015-01-01,False,M17
A331,2015-01-01,False,M33
A331,2015-01-01,False,M84
A331,2015-01-01,False,M39
A332,2015-01-01,False,M15
A332,2015-01-01,False,M3
A333,2015-01-01,False,M31
A333,2015-01-01,False,M29
A334,2015-01-01,False,M55
A334,2015-01-01,False,M32
A334,2015-01-01,False,M81
A334,2015-01-01,False,M56
A335,2015-01-01,False,M52
A335,2015-01-01,False,M32
A336,2015-01-01,False,M99
A336,2015-01-01,False,M1
A336,2015-01-01,False,M43
A337,2015-01-01,False,M67
A338,2015-01-01,False,M6
A338,2015-01-01,False,M20
A338,2015-01-01,False,M97
A339,2015-01-01,False,M79
A339,2015-01-01,False,M66
A339,2015-01-01,False,M13
A339,2015-01-01,False,M82
A340,2015-01-01,False,M98
A340,2015-01-01,False,M37
A340,2015-01-01,False,M34
A341,2015-01-01,True,M33
A341,2015-01-01,False,M17
A341,2015-01-01,False,M66
A342,2015-01-01,False,M47
A342,2015-01-01,False,M35
A342,2015-01-01,False,M80
A343,2015-01-01,False,M57
A343,2015-01-01,False,M62
A343,2015-01-01,False,M4
A343,2015-01-01,False,M15
A343,2015-01-01,False,M81
A343,2015-01-01,False,M31
A343,2015-01-01,False,M67
A344,2015-01-01,False,M49
A344,2015-01-01,False,M33
A344,2015-01-01,False,M72
A345,2015-01-01,False,M42
A345,2015-01-01,False,M16
A346,2015-01-01,False,M59
A347,2015-01-01,False,M26
A347,2015-01-01,False,M30
A348,2015-01-01,False,M61
A349,2015-01-01,False,M85
A349,2015-01-01,False,M49
A350,2015-01-01,False,M51
A351,2015-01-01,False,M94
A351,2015-01-01,False,M99
A352,2015-01-01,False,M24
A352,2015-01-01,False,M36
A353,2015-01-01,False,M59
A353,2015-01-01,False,M9
A354,2015-01-01,False,M84
A354,2015-01-01,False,M34
A354,2015-01-01,False,M28
A354,2015-01-01,False,M50
A354,2015-01-01,False,M80
A354,2015-01-01,False,M89
A355,2015-01-01,False,M26
A355,2015-01-01,False,M78
A356,2015-01-01,False,M80
A356,2015-01-01,False,M11
A357,2015-01-01,True,M31
A357,2015-01-01,False,M90
A357,2015-01-01,False,M55
A357,2015-01-01,False,M43
A358,2015-01-01,False,M0
A359,2015-01-01,False,M15
A359,2015-01-01,False,M92
A359,2015-01-01,False,M63
A359,2015-01-01,False,M96
A359,2015-01-01,False,M26
A360,2015-01-01,False,M63
A360,2015-01-01,False,M23
A361,2015-01-01,False,M97
A361,2015-01-01,False,M12
A361,2015-01-01,False,M12
A362,2015-01-01,False,M86
A362,2015-01-01,False,M77
A363,2015-01-01,False,M78
A364,2015-01-01,False,M15
A364,2015-01-01,False,M46
A365,2015-01-01,False,M26
A365,2015-01-01,False,M95
A366,2015-01-01,False,M11
A366,2015-01-01,False,M29
A367,2015-01-01,False,M37
A368,2015-01-01,False,M66
A368,2015-01-01,False,M13
A368,2015-01-01,False,M86
A368,2015-01-01,False,M83
A368,2015-01-01,False,M58
A369,2015-01-01,False,M82
A369,2015-01-01,False,M14
A369,2015-01-01,False,M5
A369,2015-01-01,False,M92
A370,2015-01-01,False,M91
A370,2015-01-01,False,M95
A370,2015-01-01,False,M39
A371,2015-01-01,False,M19
A371,2015-01-01,False,M16
A371,2015-01-01,False,M38
A372,2015-01-01,False,M46
A373,2015-01-01,False,M18
A373,2015-01-01,False,M14
A373,2015-01-01,False,M81
A373,2015-01-01,False,M44
A373,2015-01-01,False,M14
A373,2015-01-01,False,M64
A373,2015-01-01,False,M42
A373,2015-01-01,False,M79
A373,2015-01-01,False,M51
A374,2015-01-01,False,M8
A374,2015-01-01,False,M61
A374,2015-01-01,False,M40
A375,2015-01-01,False,M82
A375,2015-01-01,False,M66
A376,2015-01-01,False,M77
A376,2015-01-01,False,M87
A377,2015-01-01,False,M64
A377,2015-01-01,False,M46
A377,2015-01-01,False,M14
A377,2015-01-01,False,M40
A378,2015-01-01,False,M70
A378,2015-01-01,False,M46
A379,2015-01-01,False,M65
A380,2015-01-01,False,M33
A380,2015-01-01,False,M54
A380,2015-01-01,False,M44
A380,2015-01-01,False,M69
A381,2015-01-01,False,M89
A381,2015-01-01,False,M29
A381,2015-01-01,False,M23
A382,2015-01-01,False,M38
A382,2015-01-01,False,M76
A383,2015-01-01,False,M69
A384,2015-01-01,False,M31
A385,2015-01-01,False,M3
A385,2015-01-01,False,M50
A385,2015-01-01,False,M58
A386,2015-01-01,False,M58
A386,2015-01-01,False,M58
A387,2015-01-01,False,M31
A387,2015-01-01,False,M43
A387,2015-01-01,False,M75
A387,2015-01-01,False,M51
A387,2015-01-01,False,M91
A388,2015-01-01,False,M62
A388,2015-01-01,False,M85
A388,2015-01-01,False,M86
A388,2015-01-01,False,M42
A388,2015-01-01,False,M67
A389,2015-01-01,False,M75
A390,2015-01-01,False,M65
A390,2015-01-01,False,M19
A390,2015-01-01,False,M21
A391,2015-01-01,False,M85
A392,2015-01-01,False,M67
A392,2015-01-01,False,M48
A392,2015-01-01,False,M33
A394,2015-01-01,False,M99
A394,2015-01-01,False,M7
A394,2015-01-01,False,M15
A394,2015-01-01,False,M11
A394,2015-01-01,False,M3
A395,2015-01-01,False,M80
A395,2015-01-01,False,M4
A395,2015-01-01,False,M21
A395,2015-01-01,False,M97
A396,2015-01-01,False,M74
A396,2015-01-01,False,M51
A396,2015-01-01,False,M4
A397,2015-01-01,False,M78
A397,2015-01-01,False,M67
A397,2015-01-01,False,M61
A398,2015-01-01,False,M18
A398,2015-01-01,False,M49
A399,2015-01-01,False,M7
A399,2015-01-01,False,M45
A399,2015-01-01,False,M19
A399,2015-01-01,False,M96
A400,2015-01-01,False,M65
A400,2015-01-01,False,M93
A400,2015-01-01,False,M87
A401,2015-01-01,False,M74
A401,2015-01-01,False,M35
A401,2015-01-01,False,M6
A401,2015-01-01,False,M9
A401,2015-01-01,False,M89
A401,2015-01-01,False,M30
A402,2015-01-01,False,M84
A402,2015-01-01,False,M98
A402,2015-01-01,False,M32
A402,2015-01-01,False,M40
A403,2015-01-01,False,M58
A403,2015-01-01,False,M64
A404,2015-01-01,False,M83
A404,2015-01-01,False,M52
A404,2015-01-01,False,M46
A404,2015-01-01,False,M88
A404,2015-01-01,False,M63
A404,2015-01-01,False,M10
A404,2015-01-01,False,M93
A405,2015-01-01,False,M5
A406,2015-01-01,False,M45
A406,2015-01-01,False,M54
A407,2015-01-01,False,M62
A408,2015-01-01,False,M4
A408,2015-01-01,False,M76
A409,2015-01-01,False,M82
A409,2015-01-01,False,M51
A410,2015-01-01,False,M83
A411,2015-01-01,False,M41
A411,2015-01-01,False,M15
A411,2015-01-01,False,M17
A412,2015-01-01,False,M92
A414,2015-01-01,False,M79
A415,2015-01-01,False,M68
A415,2015-01-01,False,M70
A415,2015-01-01,False,M51
A416,2015-01-01,False,M44
A416,2015-01-01,False,M21
A416,2015-01-01,False,M39
A417,2015-01-01,False,M76
A417,2015-01-01,False,M31
A417,2015-01-01,False,M3
A417,2015-01-01,False,M43
A418,2015-01-01,False,M5
A419,2015-01-01,False,M36
A419,2015-01-01,False,M56
A419,2015-01-01,False,M1
A419,2015-01-01,False,M74
A420,2015-01-01,False,M34
A420,2015-01-01,False,M34
A421,2015-01-01,False,M93
A421,2015-01-01,False,M27
A421,2015-01-01,False,M18
A421,2015-01-01,False,M18
A421,2015-01-01,False,M67
A422,2015-01-01,False,M13
A423,2015-01-01,False,M17
A423,2015-01-01,False,M5
A423,2015-01-01,False,M16
A423,2015-01-01,False,M9
A424,2015-01-01,False,M25
A425,2015-01-01,False,M54
A425,2015-01-01,False,M33
A425,2015-01-01,False,M69
A425,2015-01-01,False,M31
A425,2015-01-01,False,M10
A428,2015-01-01,False,M19
A428,2015-01-01,False,M43
A428,2015-01-01,False,M85
A428,2015-01-01,False,M48
A429,2015-01-01,False,M46
A429,2015-01-01,False,M91
A430,2015-01-01,False,M83
A431,2015-01-01,False,M64
A431,2015-01-01,False,M62
A431,2015-01-01,False,M77
A431,2015-01-01,False,M83
A431,2015-01-01,False,M31
A431,2015-01-01,False,M94
A431,2015-01-01,False,M83
A431,2015-01-01,False,M4
A431,2015-01-01,False,M76
A432,2015-01-01,False,M38
A432,2015-01-01,False,M90
A432,2015-01-01,False,M60
A432,2015-01-01,False,M15
A432,2015-01-01,False,M24
A432,2015-01-01,False,M11
A433,2015-01-01,False,M57
A433,2015-01-01,False,M21
A433,2015-01-01,False,M63
A434,2015-01-01,False,M79
A435,2015-01-01,False,M58
A435,2015-01-01,False,M27
A435,2015-01-01,False,M83
A435,2015-01-01,False,M7
A436,2015-01-01,False,M69
A436,2015-01-01,False,M84
A436,2015-01-01,False,M61
A436,2015-01-01,False,M19
A437,2015-01-01,False,M88
A437,2015-01-01,False,M65
A437,2015-01-01,False,M0
A437,2015-01-01,False,M19
A437,2015-01-01,False,M20
A438,2015-01-01,False,M87
A438,2015-01-01,False,M16
A439,2015-01-01,False,M22
A439,2015-01-01,False,M48
A439,2015-01-01,False,M17
A440,2015-01-01,False,M15
A441,2015-01-01,False,M93
A441,2015-01-01,False,M15
A441,2015-01-01,False,M35
A442,2015-01-01,False,M93
A442,2015-01-01,False,M58
A442,2015-01-01,False,M26
A442,2015-01-01,False,M74
A443,2015-01-01,False,M91
A443,2015-01-01,False,M53
A443,2015-01-01,False,M59
A443,2015-01-01,False,M21
A443,2015-01-01,False,M64
A443,2015-01-01,False,M31
A445,2015-01-01,False,M2
A446,2015-01-01,False,M53
A446,2015-01-01,False,M83
A447,2015-01-01,False,M70
A447,2015-01-01,False,M20
A447,2015-01-01,False,M57
A448,2015-01-01,False,M74
A448,2015-01-01,False,M82
A448,2015-01-01,False,M13
A448,2015-01-01,False,M21
A449,2015-01-01,False,M10
A449,2015-01-01,False,M95
A450,2015-01-01,False,M97
A450,2015-01-01,False,M63
A450,2015-01-01,False,M51
A451,2015-01-01,False,M89
A451,2015-01-01,False,M45
A451,2015-01-01,False,M29
A451,2015-01-01,False,M94
A452,2015-01-01,False,M1
A452,2015-01-01,False,M80
A453,2015-01-01,False,M46
A453,2015-01-01,False,M17
A454,2015-01-01,False,M7
A454,2015-01-01,False,M31
A454,2015-01-01,False,M31
A455,2015-01-01,False,M2
A455,2015-01-01,False,M18
A455,2015-01-01,False,M94
A456,2015-01-01,False,M35
A456,2015-01-01,False,M9
A456,2015-01-01,False,M78
A456,2015-01-01,False,M86
A456,2015-01-01,False,M25
A457,2015-01-01,False,M68
A457,2015-01-01,False,M82
A458,2015-01-01,False,M44
A458,2015-01-01,False,M16
A458,2015-01-01,False,M40
A459,2015-01-01,False,M12
A460,2015-01-01,False,M94
A461,2015-01-01,False,M6
A461,2015-01-01,False,M80
A461,2015-01-01,False,M18
A461,2015-01-01,False,M45
A461,2015-01-01,False,M81
A462,2015-01-01,False,M12
A462,2015-01-01,False,M10
A462,2015-01-01,False,M45
A462,2015-01-01,False,M4
A462,2015-01-01,False,M40
A462,2015-01-01,False,M61
A463,2015-01-01,False,M70
A463,2015-01-01,False,M43
A463,2015-01-01,False,M5
A463,2015-01-01,False,M33
A463,2015-01-01,False,M19
A463,2015-01-01,False,M24
A464,2015-01-01,False,M45
A465,2015-01-01,False,M39
A465,2015-01-01,False,M0
A466,2015-01-01,False,M65
A466,2015-01-01,False,M62
A466,2015-01-01,False,M48
A466,2015-01-01,False,M43
A467,2015-01-01,False,M52
A467,2015-01-01,False,M32
A467,2015-01-01,False,M36
A467,2015-01-01,False,M59
A468,2015-01-01,False,M43
A468,2015-01-01,False,M69
A469,2015-01-01,False,M26
A469,2015-01-01,False,M22
A469,2015-01-01,False,M51
A469,2015-01-01,False,M86
A470,2015-01-01,False,M30
A470,2015-01-01,False,M45
A470,2015-01-01,False,M11
A471,2015-01-01,False,M54
A471,2015-01-01,False,M26
A471,2015-01-01,False,M40
A471,2015-01-01,False,M91
A471,2015-01-01,False,M17
A472,2015-01-01,False,M11
A472,2015-01-01,False,M41
A473,2015-01-01,False,M86
A473,2015-01-01,False,M8
A473,2015-01-01,False,M38
A474,2015-01-01,False,M69
A474,2015-01-01,False,M36
A474,2015-01-01,False,M36
A474,2015-01-01,False,M70
A474,2015-01-01,False,M9
A474,2015-01-01,False,M22
A474,2015-01-01,False,M4
A475,2015-01-01,True,M56
A476,2015-01-01,False,M36
A477,2015-01-01,False,M28
A477,2015-01-01,False,M11
A477,2015-01-01,False,M21
A478,2015-01-01,False,M84
A478,2015-01-01,False,M74
A480,2015-01-01,False,M16
A480,2015-01-01,False,M18
A480,2015-01-01,False,M62
A480,2015-01-01,False,M99
A480,2015-01-01,False,M53
A480,2015-01-01,False,M86
A481,2015-01-01,False,M83
A482,2015-01-01,False,M30
A482,2015-01-01,False,M34
A482,2015-01-01,False,M31
A482,2015-01-01,False,M81
A482,2015-01-01,False,M34
A483,2015-01-01,False,M35
A483,2015-01-01,False,M33
A483,2015-01-01,False,M47
A484,2015-01-01,False,M68
A485,2015-01-01,False,M17
A486,2015-01-01,False,M61
A486,2015-01-01,False,M88
A486,2015-01-01,False,M50
A486,2015-01-01,False,M25
A486,2015-01-01,False,M3
A486,2015-01-01,False,M61
A487,2015-01-01,False,M69
A487,2015-01-01,False,M13
A488,2015-01-01,False,M14
A488,2015-01-01,False,M12
A488,2015-01-01,False,M97
A489,2015-01-01,False,M20
A490,2015-01-01,False,M24
A490,2015-01-01,False,M59
A490,2015-01-01,False,M74
A490,2015-01-01,False,M8
A490,2015-01-01,False,M41
A491,2015-01-01,False,M91
A491,2015-01-01,False,M83
A491,2015-01-01,False,M21
A491,2015-01-01,False,M76
A492,2015-01-01,False,M24
A492,2015-01-01,False,M64
A493,2015-01-01,False,M56
A493,2015-01-01,False,M81
A493,2015-01-01,False,M23
A493,2015-01-01,False,M61
A494,2015-01-01,False,M4
A494,2015-01-01,False,M63
A494,2015-01-01,False,M88
A494,2015-01-01,False,M28
A494,2015-01-01,False,M64
A494,2015-01-01,False,M54
A495,2015-01-01,False,M43
A495,2015-01-01,False,M49
A495,2015-01-01,False,M35
A496,2015-01-01,False,M49
A496,2015-01-01,False,M49
A496,2015-01-01,False,M38
A496,2015-01-01,False,M87
A497,2015-01-01,False,M73
A497,2015-01-01,False,M17
A498,2015-01-01,False,M14
A498,2015-01-01,False,M12
A499,2015-01-01,False,M22
A499,2015-01-01,False,M94
A499,2015-01-01,False,M45
A499,2015-01-01,False,M42
A500,2015-01-01,False,M47
A500,2015-01-01,False,M1
A500,2015-01-01,False,M7
A500,2015-01-01,False,M36
A500,2015-01-01,False,M35
A501,2015-01-01,False,M52
A501,2015-01-01,False,M46
A501,2015-01-01,False,M67
A502,2015-01-01,False,M47
A502,2015-01-01,False,M89
A502,2015-01-01,False,M98
A502,2015-01-01,False,M74
A502,2015-01-01,False,M87
A502,2015-01-01,False,M16
A503,2015-01-01,False,M58
A503,2015-01-01,False,M11
A503,2015-01-01,False,M26
A504,2015-01-01,False,M78
A504,2015-01-01,False,M60
A504,2015-01-01,False,M94
A504,2015-01-01,False,M86
A504,2015-01-01,False,M36
A505,2015-01-01,False,M89
A505,2015-01-01,False,M95
A505,2015-01-01,False,M62
A505,2015-01-01,False,M42
A506,2015-01-01,False,M17
A506,2015-01-01,False,M80
A506,2015-01-01,False,M6
A506,2015-01-01,False,M2
A506,2015-01-01,False,M78
A507,2015-01-01,False,M3
A507,2015-01-01,False,M93
A508,2015-01-01,False,M23
A508,2015-01-01,False,M50
A509,2015-01-01,False,M1
A509,2015-01-01,False,M10
A509,2015-01-01,False,M91
A509,2015-01-01,False,M65
A510,2015-01-01,False,M31
A510,2015-01-01,False,M73
A510,2015-01-01,False,M83
A510,2015-01-01,False,M65
A511,2015-01-01,False,M64
A511,2015-01-01,False,M72
A512,2015-01-01,False,M69
A512,2015-01-01,False,M63
A512,2015-01-01,False,M60
A513,2015-01-01,False,M76
A513,2015-01-01,False,M85
A513,2015-01-01,False,M68
A513,2015-01-01,False,M63
A513,2015-01-01,False,M33
A513,2015-01-01,False,M48
A514,2015-01-01,False,M11
A514,2015-01-01,False,M77
A515,2015-01-01,False,M1
A516,2015-01-01,False,M95
A516,2015-01-01,False,M38
A516,2015-01-01,False,M37
A516,2015-01-01,False,M97
A517,2015-01-01,False,M36
A517,2015-01-01,False,M44
A517,2015-01-01,False,M65
A517,2015-01-01,False,M61
A517,2015-01-01,False,M57
A517,2015-01-01,False,M99
A518,2015-01-01,False,M80
A518,2015-01-01,False,M75
A519,2015-01-01,False,M85
A520,2015-01-01,False,M46
A520,2015-01-01,False,M27
A520,2015-01-01,False,M79
A520,2015-01-01,False,M93
A521,2015-01-01,False,M98
A521,2015-01-01,False,M21
A521,2015-01-01,False,M77
A521,2015-01-01,False,M93
A521,2015-01-01,False,M70
A522,2015-01-01,False,M57
A522,2015-01-01,False,M92
A522,2015-01-01,False,M85
A523,2015-01-01,False,M98
A523,2015-01-01,False,M93
A523,2015-01-01,False,M48
A523,2015-01-01,False,M43
A524,2015-01-01,False,M92
A524,2015-01-01,False,M66
A524,2015-01-01,False,M39
A524,2015-01-01,False,M43
A525,2015-01-01,False,M69
A525,2015-01-01,False,M91
A526,2015-01-01,False,M16
A526,2015-01-01,False,M89
A527,2015-01-01,False,M87
A527,2015-01-01,False,M30
A527,2015-01-01,False,M54
A527,2015-01-01,False,M95
A528,2015-01-01,False,M82
A528,2015-01-01,False,M88
A528,2015-01-01,False,M27
A528,2015-01-01,True,M36
A529,2015-01-01,False,M1
A529,2015-01-01,False,M19
A529,2015-01-01,False,M87
A529,2015-01-01,False,M42
A529,2015-01-01,False,M79
A529,2015-01-01,False,M23
A530,2015-01-01,False,M54
A530,2015-01-01,False,M55
A531,2015-01-01,False,M97
A532,2015-01-01,False,M4
A532,2015-01-01,False,M40
A532,2015-01-01,False,M61
A532,2015-01-01,False,M15
A533,2015-01-01,False,M83
A533,2015-01-01,False,M61
A533,2015-01-01,False,M85
A534,2015-01-01,False,M62
A534,2015-01-01,False,M32
A534,2015-01-01,False,M90
A535,2015-01-01,False,M52
A536,2015-01-01,False,M56
A536,2015-01-01,False,M40
A536,2015-01-01,False,M79
A536,2015-01-01,False,M15
A537,2015-01-01,False,M63
A537,2015-01-01,False,M48
A537,2015-01-01,False,M45
A538,2015-01-01,False,M36
A538,2015-01-01,False,M91
A539,2015-01-01,False,M64
A539,2015-01-01,False,M57
A539,2015-01-01,False,M80
A540,2015-01-01,False,M64
